id,komen
172,"This delightful trip around Bali visiting the island proper, was opportunity to see things out of the touristy beach settings. I learnt a lot about the culture and religious practices of the wonderful people on the island. The amount of activities on each day was well structured so it was not too tiring, and just enough! I really would recommend this tour. It was fabulous, and our guide (Wayan) was great!"
173,"Great trip! Loved the itinerary, I had an amazing time. Would definitely recommend it to anyone - also great for female solo travelers."
174,"What an amazing trip. Saw so many things and experienced so much. Out trip leader Wira, was amazing and so friendly and knowledgeable. Can't wait for our next adventure with Intrepid of course!"
175,"BEST TRIP EVER!!! it was so amazing i canceled my flight home to stay longer 😅 the tours, accommodations, food, people, EVERYTHING WAS AMAZINGGGG!!!"
176,What can i say about the Beautiful Bali tour? It was absolutely amazing from start to finish. Out guide Wira was very knowledgeable and passionate about Bali and this showed through making everyone passionate about the most beautiful place. This trip is a MUST! There is nothing like seeing the sunrise on the top of Mount Batur and that sight will always remind me of Bali and what a truly beautiful place it is.
177,"Amazing experience of the real Bali, combining learning about the culture, being in Nature, spending time with the locals and relaxing by the pool!"
178,"This was my first Intrepid trip and I was travelling solo but was far from alone! Any nerves I had going in were soon dispersed by the lovely group dynamic which was fun, kind, and inclusive. Our tour leader, Srix, was an absolute star and I know we will all think of her fondly when we reflect on our wonderful time in Bali under her care! Don't hesitate - book this trip."
179,"An excellent trip to give you a flavour of the real Bali, it's people and religion. Packed full of activities for your physical and mental wellbeing. Our fabulous tour leader, Srix made the trip with her friendliness, great organisation, passion and enthusiasm."
180,"Loved this trip and our engaging guide, Guna. So much more top Bali than meets the eyes, thank you!"
181,"If you are keen for an insight into Balinese culture/religion/everyday life, great food, a variety of (slightly energetic) activities, in a friendly, tropical destination - do this trip! A perfect way to escape Aussie winter for a week and de-frost in the sunshine too."
182,"This trip is jam-packed with interesting experiences. Highlights were the mountain climb and the sea turtle we saw while snorkelling. I met interesting people: both locals and fellow group members. Our guide Guna was professional, had a genuine caring nature and great sense of humour. I always felt safe on this trip and felt my curiosity and self esteem growing by the day. And the food was wonderful."
183,Beautiful Bali has the perfect combination of activity time/ variety and moving around to see different parts of Bali. Traveling with Intrepid opens up opportunities to get off the main tourist trail at times while still experiencing what has made Bali so popular. The people in Bali are all amazing and friendly!
184,"Loved this trip and our engaging guide, Guna. So much more top Bali than meets the eyes, thank you!"
185,"Beautiful Bali is an exceptional cultural experience. It mixes modern busy Bali {Ubud) with authentic village experiences. The snorkelling at the National Park at Menjangan in the North West is wonderful, great coral and amazing fishlife. Our tour leader, Putra was all you could wish for and more. He helped all of us in our group have a totally memorable experience."
